User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
12380649,0,26,195,86,26,102,40.7,138
12046609,1,38,170,59,26,115,40.8,189
16085524,1,31,156,53,20,102,40.6,117
18974843,0,37,190,92,4,87,39.3,15
10525838,1,74,162,58,28,113,41,216
19930117,1,58,167,65,14,98,40.1,80
19225455,1,36,172,68,19,98,40.2,101
14591550,1,69,169,67,15,90,40.2,76
11583704,0,44,193,96,17,103,40.3,111
19106249,1,34,178,77,23,93,40.3,106
11278266,0,49,185,90,29,92,40.8,145
13424947,1,40,170,68,6,87,39.4,25
16641757,0,28,181,80,19,105,40.2,109
12769972,1,44,164,66,23,103,40.5,138
10444346,0,78,187,88,22,98,40.8,160
16865890,1,34,173,71,14,96,40.2,70
16158031,1,26,146,46,16,99,40.4,89
13485137,1,23,157,56,5,94,39.4,24
11714883,1,43,169,68,11,89,39.7,49
12802212,1,45,152,51,1,82,37.6,4
11561245,1,22,157,59,3,88,38.6,12
14526147,1,42,172,62,20,100,40.5,114
16369574,1,78,189,84,10,85,40,44
16256237,0,20,185,85,16,101,40.1,78
15510441,0,22,201,98,28,102,40.7,151
15218502,0,76,177,82,6,98,39.6,42
19296497,1,26,170,69,24,107,40.8,146
12777341,1,73,158,63,9,87,39.8,44
17470555,1,50,176,70,6,91,39.3,29
19812639,0,29,182,81,21,106,40.3,125
16915994,1,52,168,67,22,109,40.7,149
19233602,0,25,173,71,5,84,39.2,11
16207363,0,38,168,72,5,82,39.1,13
15918484,0,39,172,77,15,94,40.4,68
11286375,1,21,170,64,4,89,38.6,17
11788968,1,25,153,54,5,87,38.9,21
12599994,0,56,183,75,29,105,40.6,203
11220068,1,48,166,61,20,100,40.6,116
15868018,0,35,190,87,14,91,39.9,58
13523610,1,20,172,69,24,98,40.9,120
16127801,0,50,184,82,26,107,40.6,186
15917964,0,42,200,105,15,94,40.5,79
10696486,0,34,181,78,8,86,39.6,25
17859254,1,27,184,78,28,108,41,170
10870729,0,30,179,82,13,88,40,43
17385854,0,33,187,80,21,91,40.6,81
19576866,0,49,188,94,5,85,39,20
14381793,1,77,170,66,11,96,39.8,64
11450055,1,20,171,63,5,87,39,20
15665148,0,70,179,88,4,79,38.8,16
16488985,0,49,181,87,16,104,40.3,108
17972006,1,51,132,41,6,86,39.2,28
15428277,0,68,190,90,6,84,39.3,28
18030067,1,47,158,60,30,101,40.9,178
10516429,0,39,188,89,25,108,40.5,173
10735159,1,46,160,61,25,101,40.6,147
13050749,1,20,176,70,9,87,39.7,34
12735892,0,38,179,86,24,103,40.6,145
13580920,0,57,184,85,14,91,40.3,72
15118612,1,26,155,56,22,96,40.7,112
19916602,0,62,188,92,15,91,40.4,83
14805184,1,73,171,69,15,97,40.3,88
16495512,0,41,175,83,30,108,41,207
12126068,1,75,186,77,14,90,40,70
19810348,0,46,182,84,17,99,40.4,98
13073080,1,44,161,65,19,100,40.8,108
12596923,1,40,170,73,25,105,40.5,151
15205402,0,59,191,91,2,85,38,9
13443153,1,73,170,71,16,91,40.2,83
19358124,0,29,192,97,10,84,39.5,30
14530641,1,26,179,74,29,109,40.8,180
12825749,1,40,176,72,1,84,37.9,4
11584631,0,26,195,97,26,102,41,145
10750772,1,23,173,72,18,94,40,83
14174531,0,41,179,83,26,107,40.5,175
14926755,0,59,187,95,3,82,38.2,12
14276669,1,42,164,57,20,99,40.7,113
11145396,1,47,167,67,25,101,40.6,146
13816804,0,70,182,91,26,108,40.7,220
18949321,0,51,168,68,2,71,38.1,3
17411472,0,29,180,78,18,97,40.2,82
17067323,1,64,168,65,20,105,40.4,132
18345796,1,35,164,62,12,92,39.6,57
15760594,0,46,173,77,5,91,39.1,22
10827422,1,31,166,63,19,99,40.5,102
12395971,0,47,194,98,19,102,40.5,125
13013703,1,28,164,63,18,98,40.6,94
13204007,0,78,197,101,8,95,39.5,57
13897571,1,51,151,55,10,93,40.3,52
19649913,1,21,146,44,4,81,38.4,14
13393106,0,45,185,82,3,86,38.4,11
13040929,1,24,155,58,16,101,40.2,89
15428824,0,21,196,96,26,107,40.6,157
16993922,0,21,183,85,23,106,40.4,130
17972545,0,61,168,73,11,87,39.8,49
17438830,1,76,155,59,6,73,39.2,21
14597084,1,49,178,68,21,97,40.5,114
11917088,0,25,177,80,7,88,39.8,21
18895905,1,47,151,56,25,108,40.7,168
13092102,0,29,181,78,23,104,40.8,129
14912520,0,33,207,110,29,107,40.9,201
18937651,1,20,162,56,29,113,40.7,197
15919625,1,34,160,62,21,106,40.6,130
12923824,0,54,165,72,7,88,39.5,30
19732076,0,35,202,112,15,92,40.1,72
11925808,0,69,190,93,26,108,40.9,220
12000656,0,44,183,91,15,90,40.4,67
17153489,1,48,159,60,17,99,40.6,97
13770697,1,48,180,74,9,95,39.6,46
18335299,1,26,173,70,13,89,40.3,54
11570653,0,39,175,77,20,95,40.6,94
10537052,1,35,148,53,5,84,39.2,20
15005606,0,38,174,80,5,86,39,17
18429393,1,37,163,58,9,82,39.7,34
17027369,1,55,166,58,10,90,39.7,49
17086864,1,35,163,56,24,108,40.8,156
16053479,1,30,147,53,28,117,40.6,208
18134764,0,50,206,111,25,117,40.5,232
17223277,0,58,176,77,11,90,40,53
10125029,0,73,188,93,29,111,40.9,264
18665048,0,23,165,70,4,76,38.9,4
13916347,1,51,157,56,25,101,40.8,151
17897614,0,59,170,74,22,103,40.6,150
19281514,0,39,202,104,19,100,40.3,115
14104791,0,28,182,76,13,91,40.1,46
11540426,1,39,164,58,22,99,40.6,123
18525617,0,20,190,93,12,94,39.9,48
19893003,1,54,167,72,15,93,40.1,75
10351280,0,36,187,89,16,90,40.4,65
18415591,0,59,185,96,29,113,40.9,255
19673038,1,20,171,68,2,86,38,7
10559589,0,58,181,85,5,84,39,21
11721962,0,56,169,72,10,92,40,50
15811705,1,52,166,60,4,81,38.9,16
14232180,0,51,173,77,17,95,40.3,90
12681455,1,22,170,71,19,102,40.7,103
16711534,0,29,210,111,6,84,39.2,20
19818377,1,42,170,70,25,111,40.5,169
16198416,0,44,196,92,27,112,40.7,211
18063920,0,27,188,92,4,85,38.9,12
12282992,1,32,176,70,2,86,38.6,8
18008751,1,58,156,55,25,107,40.5,171
15387879,1,42,156,53,11,87,39.7,49
16047940,1,56,146,49,6,91,39.4,31
12832561,1,42,169,65,3,78,38.7,10
19717184,1,46,174,68,9,91,39.6,43
13363097,1,41,191,89,18,89,40.6,75
18871176,0,54,189,101,6,94,38.8,35
19159482,1,33,153,54,17,97,40.1,91
15007874,1,27,148,49,8,88,39.6,35
18095209,0,73,196,102,26,98,40.5,191
13344050,0,25,186,88,21,103,40.6,115
14192746,1,25,155,59,14,86,40.1,55
11702170,0,62,177,83,7,83,39.4,29
11588315,1,55,159,60,16,96,40.2,89
13627487,0,24,188,90,13,93,40,51
16017798,1,41,167,67,22,104,40.4,133
15576483,1,35,154,53,10,90,39.6,46
16287908,0,40,178,80,17,96,40.4,84
13067519,1,36,148,53,1,83,37.2,4
17987803,0,25,173,72,19,104,40.4,100
18805122,0,39,208,105,6,86,39.2,24
13361345,1,43,175,73,1,91,37.5,5
14511969,0,60,183,87,28,114,41.2,246
13415472,0,25,192,98,28,104,40.8,163
10212340,1,31,161,57,11,96,40.2,57
12344142,0,63,185,88,27,113,40.6,238
15679709,0,30,198,106,5,75,39.3,9
12764279,0,50,189,94,26,107,40.5,193
13820491,1,48,164,65,1,81,37.7,4
16182671,0,69,170,76,4,84,38.8,18
15739952,1,79,168,65,6,90,39.3,31
19722282,1,54,164,61,17,96,40.4,94
11626079,1,53,156,57,8,91,39.7,40
11100371,1,36,156,58,29,112,41.1,201
15160067,1,49,166,63,8,95,39.4,42
17420024,1,48,161,63,22,102,40.7,132
10052269,0,28,195,100,22,107,41,142
12243765,0,57,174,78,29,112,41.3,236
15450109,1,65,177,69,11,96,39.9,61
11405111,1,52,164,60,17,99,39.8,99
17219361,1,31,175,66,1,79,37.4,3
16350806,1,21,167,67,18,100,40.2,95
10218276,1,20,155,56,26,109,40.6,165
18089588,0,28,193,96,11,85,40.1,34
15486264,1,29,150,49,4,73,39.3,11
13499417,1,68,170,73,30,102,40.8,187
17302065,0,36,178,82,26,102,40.7,149
17904508,1,43,157,56,20,99,40.6,114
17386233,0,35,185,86,24,109,40.5,163
14896640,0,71,202,111,7,85,39.5,38
16320996,0,72,193,102,15,88,40.5,87
14913709,1,73,152,57,27,111,40.8,202
15460332,1,77,177,75,22,96,40.5,126
14274228,0,48,199,106,7,85,39.3,30
18247512,0,32,188,86,19,97,40.5,92
15962268,0,74,193,95,8,79,39.5,35
11917559,1,26,160,60,27,111,41,179
10650349,1,36,181,76,6,83,38.8,22
18613350,1,41,173,73,27,103,40.7,158
15068840,1,50,145,50,18,100,40.6,108
10921011,1,39,160,66,5,80,39,17
12868310,1,26,167,65,16,89,40.4,67
10216564,0,34,186,84,8,83,39.7,22
18345719,1,49,148,54,29,101,40.8,175
11507240,0,67,183,87,26,106,40.4,206
10602108,0,28,194,86,18,93,40.3,73
11003573,0,61,179,80,11,89,40.2,54
18021388,0,69,207,111,21,98,40.6,154
11558442,1,21,163,60,3,86,38.6,12
13944797,1,74,189,85,28,111,40.9,200
13722281,1,60,164,61,5,83,39.1,21
12339392,1,22,162,56,20,95,40.4,98
12202846,0,31,198,101,3,77,39,6
13547366,0,46,179,82,18,109,40.3,131
13982801,1,20,172,60,27,101,40.7,147
17196989,1,78,170,67,9,94,40,51
14990535,1,79,168,68,24,108,40.5,171
18083712,1,20,164,62,10,85,40,37
19655946,0,48,198,102,7,94,39.4,39
18347688,1,40,174,69,2,85,37.7,8
12881884,0,49,181,85,23,108,40.7,168
19458350,0,46,179,82,29,104,40.7,189
18710987,0,42,176,84,26,112,40.8,197
13674260,1,44,151,56,4,91,38.9,19
14568323,0,29,190,99,7,86,39.6,23
17687117,0,33,175,70,9,88,39.4,29
13066276,0,55,217,126,17,91,40.4,101
14783574,0,49,187,91,25,99,40.8,152
18377805,1,26,160,58,22,95,40.4,109
18643157,1,34,152,51,13,93,39.9,65
11700423,1,33,182,77,24,102,40.7,133
13173021,1,76,179,73,2,78,38.2,8
19763973,1,33,160,62,3,83,38.6,11
18426166,0,25,181,75,25,107,40.7,145
11616537,0,75,201,109,14,94,40.2,98
10237669,0,29,186,85,22,98,40.4,107
17401435,1,67,173,70,8,96,39.2,45
16837558,1,23,168,68,7,81,39.4,23
18535647,0,29,187,92,13,95,40,59
17921334,1,21,178,72,23,104,40.7,129
12274261,0,55,181,80,27,107,41.1,198
14164987,1,22,175,64,29,108,40.5,179
10486356,0,60,183,88,11,87,39.5,52
12539524,0,48,186,89,16,91,40.5,77
18243990,1,25,174,73,13,90,40.3,54
15222244,0,56,201,100,17,101,40.4,118
16682810,0,34,195,101,13,88,39.6,51
18648185,0,22,162,63,30,107,40.9,162
16530733,1,27,156,54,13,98,40.2,69
15529015,0,49,173,80,7,89,39.4,30
12010712,0,23,178,75,12,95,39.8,47
18424958,1,73,160,59,9,87,39.7,44
10881697,0,39,190,88,16,96,40.3,81
12276773,0,73,180,82,2,79,38.2,8
17343923,1,24,148,48,8,90,39.2,36
17114930,0,54,196,101,19,98,40.5,121
15584994,1,24,153,48,21,101,40.2,119
14632674,1,28,165,57,22,103,40.7,129
11882151,1,26,164,64,13,94,40.3,62
16772884,1,43,156,56,6,85,39.2,25
19162034,1,44,181,75,22,95,40.4,111
18930861,0,20,198,100,10,88,39.8,32
14481562,1,73,154,56,9,94,39.9,51
19536090,1,22,160,63,7,89,39.4,29
15327142,0,31,193,95,2,86,38.6,7
19331380,1,48,161,61,17,87,40.2,75
16798195,0,63,188,95,24,105,40.6,186
11839827,1,64,151,54,22,106,40.7,151
17540371,1,29,153,55,11,97,39.5,58
15493314,0,64,163,63,6,89,39,28
16262453,1,32,158,57,19,101,40.4,108
19058463,1,32,164,64,17,101,40.1,95
18330457,1,21,171,62,19,100,40.1,101
15508692,0,32,178,78,20,102,40.3,109
13706384,1,27,151,49,19,101,40.2,109
18475658,0,28,180,79,14,92,40.2,53
11296675,0,32,181,86,9,90,39.8,34
18830883,1,35,182,77,17,93,40,79
17351775,0,31,190,93,3,93,38.8,13
12356630,0,27,187,89,18,106,40.7,109
14693877,1,26,179,79,10,92,39.6,43
11001116,1,27,181,75,10,89,39.6,41
11477614,0,28,194,98,9,86,39.7,29
10264524,1,34,168,69,23,94,40.9,111
17757241,1,29,167,64,18,98,40.7,94
18430796,1,34,160,57,5,84,39.4,20
14775647,1,22,165,68,8,85,39.7,29
16815849,1,61,180,74,8,86,39.5,35
16461156,1,30,177,74,13,104,39.7,75
12580914,1,29,154,54,25,111,40.6,169
16398723,1,32,166,61,28,107,40.8,176
16310269,1,50,172,71,15,84,40.3,60
18661553,1,35,170,66,15,89,40.2,65
17613434,1,25,157,58,24,100,40.5,131
11933213,0,79,173,77,19,106,40.4,157
16614250,1,47,157,59,3,89,38.5,14
18244267,1,78,166,68,20,98,40.1,121
11513602,0,27,174,73,19,96,40.1,80
14627225,0,45,177,81,18,85,40.7,64
18128873,1,30,156,57,11,87,39.8,46
11841862,1,25,179,74,3,85,38.9,11
14594913,0,26,197,101,16,93,40.5,69
19227008,0,77,182,83,28,108,40.8,241
11872173,0,41,196,94,15,93,40.3,73
18148854,0,32,175,77,12,98,39.9,58
13711874,1,40,169,68,7,86,39.2,29
18311900,1,43,163,66,12,95,39.9,62
15060211,0,73,186,89,5,85,39.1,25
13919267,0,51,168,72,12,93,40.2,58
13445073,1,22,169,69,17,95,40.2,80
13533405,1,27,153,53,25,108,40.6,160
16299661,0,20,172,76,6,83,39.4,12
12092720,1,20,153,52,14,92,40.1,64
17084191,1,45,166,63,8,80,39.6,29
11597821,0,72,182,87,24,105,40.7,192
11605188,1,21,161,62,14,95,40.4,67
18185517,0,21,183,78,12,88,39.9,34
10928586,0,78,201,102,8,91,39.7,52
10486892,0,33,180,85,14,94,39.8,62
19083881,0,34,183,80,7,91,39.5,27
15521161,0,59,181,85,21,97,40.7,129
16081638,1,39,164,68,15,89,40.4,66
18724412,1,44,160,64,23,105,41,144
17543772,1,52,169,69,14,92,40.4,69
16951959,1,55,171,67,20,95,40.3,107
17945795,1,41,177,69,5,82,39.1,18
18686700,0,48,180,86,11,91,40,52
19672346,1,35,166,63,24,101,40.6,136
15726024,1,34,163,66,27,107,40.6,169
17054684,0,28,191,87,6,82,39.3,15
11655772,0,56,200,100,9,92,39.9,50
18488046,1,71,172,74,28,103,40.7,178
11954994,0,63,179,81,6,88,39.2,29
18044059,1,56,143,49,27,106,40.8,183
19599116,0,48,174,79,22,103,40.7,140
18661526,0,57,189,92,19,98,40.9,121
12679166,1,62,171,66,23,103,40.4,145
17695437,0,25,179,86,8,81,39.4,17
18347183,0,22,187,81,15,97,40.3,64
16680862,1,23,178,70,3,84,38.3,11
10212121,1,23,158,58,26,109,40.5,166
17493402,0,23,170,68,16,88,40.6,43
11848363,0,27,166,65,13,88,40.3,36
14810201,1,57,160,62,22,103,40.3,138
16800471,0,62,197,99,6,92,38.9,35
17434736,0,34,206,103,22,100,40.8,127
16789794,0,53,183,81,20,107,40.7,145
14870382,1,31,148,47,3,86,38.6,13
10126548,0,79,175,83,14,93,40.2,90
12927445,0,54,199,98,3,89,38.8,15
16399823,0,40,183,84,5,79,39.1,12
14383101,1,55,161,61,23,110,40.7,161
15094064,0,30,190,85,3,90,38.7,11
19756050,0,52,189,85,20,106,40.8,143
16172282,0,71,175,75,16,91,40.1,90
11412464,0,30,175,80,11,96,39.7,49
15122480,1,45,156,54,8,97,39.4,44
10567102,0,31,188,85,18,93,40.5,75
12462491,0,38,190,96,8,83,39.5,26
12378807,1,69,168,66,25,111,40.6,183
16571030,1,62,177,76,7,93,39.3,36
12222193,0,23,207,101,24,103,41,136
14260739,0,26,187,83,29,110,41,187
14127126,0,33,174,77,14,92,40.2,55
17674675,0,22,175,75,15,97,40.3,62
18611473,1,67,177,74,30,105,41,195
12793371,1,67,152,56,20,101,40.3,127
15671796,0,52,174,78,1,83,37.5,4
13504073,1,21,172,67,20,104,40.7,114
19629377,1,49,159,59,12,100,40.4,70
13606343,0,28,169,67,23,103,40.7,119
15669405,1,28,153,49,23,108,40.5,149
13758843,1,28,168,70,28,104,40.6,162
16216033,0,37,197,92,1,87,37.5,4
19525882,1,28,164,64,27,107,40.9,167
18863915,1,34,162,56,24,108,40.7,156
16989471,1,33,159,54,16,94,40.1,80
13254139,1,27,148,50,24,96,40.7,124
16245804,1,47,176,77,13,87,40.2,55
16654541,0,42,177,77,7,87,39.5,25
14437726,1,29,161,61,15,91,40.3,68
18065129,1,25,152,58,2,86,38.1,8
18517499,0,24,168,73,9,91,40.3,30
14765275,1,38,163,61,25,104,40.5,152
12653148,1,20,157,57,18,103,40.2,103
16166803,1,24,175,72,18,109,40.3,112
14164545,1,72,157,53,6,82,39.2,27
16496035,1,71,161,64,19,93,40.5,103
11835252,1,52,149,52,15,105,40.4,98
12489821,0,30,179,84,25,105,40.8,148
10821739,1,30,184,77,7,91,39.4,30
16861387,1,26,161,61,15,93,40.2,70
16662078,0,66,178,82,27,105,41.1,206
14707792,1,61,163,64,4,78,38.5,15
15740386,1,20,167,65,21,101,40.4,113
13925681,0,49,177,84,9,86,39.7,36
11800663,0,52,189,90,2,87,38,9
15423058,1,21,166,59,29,106,40.7,174
10908938,0,45,175,73,26,104,40.8,163
12258060,1,23,177,74,27,103,40.7,149
19902630,0,37,187,91,27,110,40.6,194
17087329,0,21,196,98,22,100,40.8,111
17898820,1,48,147,54,14,101,40.1,84
17890500,1,35,161,58,9,84,39.6,35
16056121,1,20,163,58,4,81,38.9,13
17725102,0,47,180,87,23,101,40.2,143
16720332,0,56,191,96,6,96,39.3,36
19606867,1,77,152,61,4,91,38.9,21
10497000,1,59,171,71,26,99,40.8,150
15680934,0,48,186,93,7,89,39.8,32
15417173,0,24,184,93,19,88,40.2,62
14503273,1,62,153,59,23,104,41,150
19498831,0,63,208,112,16,92,39.9,99
18404578,0,42,188,96,28,113,41.1,223
10263358,1,41,174,72,29,115,40.9,207
14176654,0,66,163,69,16,90,40.4,81
16407915,1,35,172,65,19,97,40.7,99
16473431,1,60,152,52,27,115,40.7,210
15599270,0,77,187,91,30,107,41,259
19108474,1,78,172,72,9,96,39.7,52
13611737,0,57,184,82,12,100,39.9,77
17088733,1,60,158,63,25,100,40.7,150
18320120,1,38,190,79,18,95,40.6,88
15748081,1,45,162,67,17,99,40.2,95
17536256,0,61,188,94,18,97,40.3,116
10133224,1,64,165,69,29,108,40.8,199
16798190,1,38,173,66,10,93,39.7,48
13674580,0,21,186,79,19,97,40.8,79
14171756,1,31,161,55,4,87,39.1,17
17421540,0,66,182,86,27,113,40.8,241
12018393,0,64,168,72,30,115,40.9,264
12859244,0,42,208,108,8,84,39.5,31
11644196,1,21,169,63,5,89,38.7,21
18388793,1,65,164,60,28,108,40.8,196
11111572,0,50,179,84,6,92,39.4,30
17435060,1,65,158,58,22,92,40.8,117
19639685,0,25,170,68,5,79,39,7
18450512,0,23,183,88,11,89,39.9,36
19049168,1,33,157,55,23,107,40.9,147
13030445,1,36,183,80,20,106,40.3,120
10349054,0,53,193,90,9,90,39.6,44
19952578,1,36,164,60,17,100,40.4,96
15054452,0,52,179,87,21,100,40.4,132
14198562,0,35,190,92,20,94,40.8,94
17895033,0,24,207,114,29,104,40.5,178
12062720,0,25,184,84,7,82,39.3,16
18145874,1,25,168,64,12,88,40,49
16887439,1,27,161,59,16,89,40.7,69
15725358,0,24,183,88,21,98,40.4,98
13740956,1,38,165,61,20,99,40.5,111
17502441,1,33,176,68,11,94,39.7,53
19884925,1,21,159,58,9,84,39.6,33
16988763,0,40,192,96,24,100,40.8,142
11156542,0,27,189,95,14,95,40.4,63
14346689,0,67,180,81,4,82,39,17
19407964,1,22,154,55,3,86,38.2,12
12300143,0,69,187,90,2,78,38.3,8
15706744,0,44,175,76,28,103,40.9,172
18681675,0,77,176,85,24,101,40.7,183
10999617,0,32,197,104,8,89,40,32
10126210,1,78,187,84,4,84,39,17
19083719,0,55,167,75,12,90,40.1,56
17204048,1,39,163,58,8,87,39.2,35
18070379,0,23,174,75,4,84,39,9
13661112,1,22,173,64,15,94,40.5,70
16954504,1,48,149,51,27,110,40.7,190
16339769,1,21,168,65,29,100,41.1,153
18597996,1,78,184,85,27,109,40.6,189
19245337,0,58,149,61,30,105,40.8,203
18629274,1,62,156,55,7,87,39.5,33
11318664,1,34,153,52,2,79,38.3,7
11380674,1,65,176,72,21,104,40.4,134
19097171,0,43,189,93,14,88,40.3,59
17959954,0,37,189,87,30,120,41.2,258
12222855,0,42,187,92,5,87,39.1,20
10072548,0,65,178,84,17,99,40.3,114
16964541,0,75,198,97,1,80,37.6,5
13537932,0,72,179,81,21,97,40.6,140
11782044,1,37,167,61,4,86,38.8,17
13438389,0,51,169,78,23,102,40.5,146
18819373,0,63,186,87,18,92,40.1,101
12651111,0,67,193,97,22,102,40.7,166
19063411,1,74,178,81,30,101,41,183
12189951,1,42,176,71,17,97,40.1,89
15945951,1,32,171,64,20,98,40.4,106
15633311,0,42,190,91,16,102,40.3,99
17142032,0,73,184,88,25,106,40.7,206
13338473,0,28,187,88,1,89,38,4
10768653,0,20,174,69,17,98,40.4,69
16892019,1,27,153,56,13,84,40.1,50
16591335,0,24,183,83,13,90,40.2,44
12140376,1,20,174,70,26,98,41,130
12648345,0,35,181,76,9,85,39.4,27
13176522,0,51,211,116,24,103,40.7,176
11300933,0,21,182,85,18,104,40.5,97
14644127,1,44,186,86,23,109,40.9,147
12188573,0,39,184,88,17,93,40.4,79
15067988,0,20,178,77,12,96,40,47
13870294,1,52,180,83,6,93,38.8,29
11456581,1,29,158,52,24,110,40.5,160
19815532,1,62,155,54,19,94,40.3,105
15540996,0,58,193,92,27,111,41.1,226
12376940,1,22,171,68,26,107,41,156
14747863,0,41,187,91,16,100,40.7,94
10041318,0,57,195,98,4,89,38.8,20
13052161,1,55,161,61,10,89,39.8,48
15966571,0,25,168,73,15,103,40.4,77
13109613,1,63,171,68,23,100,40.7,138
13939926,0,44,177,83,5,86,39,19
14863083,0,46,174,72,25,102,40.8,150
18625309,1,54,145,49,17,98,40.5,100
15797807,1,48,171,68,16,96,40.4,85
10561596,1,79,160,63,8,100,39.6,51
19323531,0,41,178,81,10,80,39.9,26
11336478,0,25,167,72,5,91,39.3,17
13358020,0,32,186,88,10,92,39.9,41
17545128,0,23,182,85,18,103,40.5,96
15989135,0,42,186,83,10,80,39.7,27
17309570,0,47,178,77,19,93,40.4,91
19424189,0,29,166,68,21,96,40.6,88
12631368,0,26,194,91,24,101,41,127
19577504,0,22,187,90,4,84,38.9,10
15865351,1,43,163,61,20,105,40.6,125
11643863,1,39,143,47,11,94,39.9,57
11246548,0,22,173,69,27,114,40.8,177
10278209,1,28,160,61,21,99,40.3,113
16525885,1,44,191,89,28,99,40.7,147
12210859,1,66,158,57,8,90,39.5,41
12318694,1,25,162,60,2,80,38.1,7
14856586,1,70,165,68,29,112,40.9,215
10903059,1,40,166,61,26,101,40.8,151
16359242,1,29,173,71,17,89,40.4,71
15512410,0,27,194,90,2,81,37.8,5
14487553,0,34,178,82,10,90,39.5,38
15065543,1,65,166,61,16,87,40.6,76
14141224,0,77,206,106,25,92,40.8,168
14284339,1,46,146,55,5,92,39.1,25
10642760,0,67,178,86,5,86,39.1,24
12664418,0,37,180,75,9,93,39.4,38
19929268,1,20,163,66,9,74,39.6,22
15356014,1,26,159,55,26,104,41,155
17869121,1,30,169,68,2,83,38.4,7
14695026,1,63,153,49,22,101,40.9,140
12752735,1,66,175,72,22,101,40.5,134
15065097,1,44,172,69,19,102,40.8,111
19429108,0,60,183,87,17,97,40.6,106
11682697,0,25,180,77,29,111,40.8,187
16096253,0,32,184,93,11,84,39.7,34
13323914,1,23,151,49,13,98,40,69
19473158,0,25,176,74,27,107,40.9,156
18467399,0,72,191,92,8,73,39.7,26
16848555,1,70,163,64,24,105,40.7,161
16883052,1,41,166,62,25,107,40.8,161
16149984,1,20,170,64,2,85,38,7
13119538,0,22,206,106,3,78,38.4,6
10351855,0,28,186,95,18,98,40,90
13839245,0,38,189,88,2,73,38.4,3
19025413,0,79,194,101,17,105,40.2,147
15453322,0,29,182,85,25,101,41,132
17673313,0,34,181,88,24,93,40.6,105
17127278,0,69,193,98,6,82,39.1,28
18128620,0,22,185,86,20,106,40.6,115
10856272,1,33,162,58,25,109,40.7,164
16934395,0,54,180,87,13,100,40,83
10660238,1,27,196,96,11,93,40,46
15142989,1,75,172,75,8,86,39.2,37
15894547,0,36,200,105,21,94,40.5,105
14367729,0,77,195,99,11,97,39.6,80
17657345,0,61,194,103,9,88,39.9,47
10825757,0,48,192,92,23,96,40.4,129
19616233,1,49,153,51,26,105,40.7,169
14546584,0,39,180,87,24,107,40.4,161
16379355,0,31,192,93,28,108,40.7,185
17573422,0,40,198,104,29,110,40.7,220
16160095,1,57,172,69,24,106,40.7,156
19101859,0,53,167,74,18,101,40.3,112
18451511,1,39,161,64,9,81,39.6,32
10350524,1,56,163,65,21,108,40.8,142
18229937,1,49,170,67,21,93,40.9,105
18525278,1,29,171,69,4,81,39.3,13
18977305,1,53,148,51,27,106,40.9,181
10782423,1,24,165,70,28,118,40.8,202
12278300,0,48,202,102,29,117,40.7,261
16585359,0,20,176,72,22,102,40.6,104
16636401,1,24,152,55,10,94,40,48
13563153,1,24,166,63,13,100,40.1,70
17823688,1,38,152,57,9,79,39.6,31
14556488,0,36,172,72,7,86,39.4,22
18427928,0,22,183,84,29,102,40.5,148
16065704,1,49,165,66,9,82,39.6,35
10967150,1,21,168,65,28,112,41,184
11894974,0,23,185,89,15,92,39.9,56
18186409,1,24,163,57,3,85,38.5,12
14262429,0,30,204,98,27,116,41,213
11601154,0,60,170,79,11,103,39.8,77
12135010,1,77,166,65,20,105,40.3,136
15988895,0,23,179,80,21,96,40.7,87
10610828,0,69,203,111,2,83,38.5,10
11988053,1,51,152,58,30,117,41.3,232
12613285,1,50,147,55,9,87,40.1,41
18001704,1,49,157,57,16,94,40.5,84
16754561,1,32,151,54,20,100,40.6,113
14766003,1,20,154,53,22,100,40.4,120
12204910,1,41,186,81,10,95,39.3,49
19818253,1,59,181,77,19,94,40.5,98
12624509,1,76,155,55,22,100,40.8,141
16026137,0,51,192,96,2,77,37.8,6
14386564,1,25,154,56,5,82,39,18
13227373,0,63,173,76,7,90,39.2,36
17756015,1,37,155,54,20,94,40.6,102
17847617,1,54,172,78,12,87,39.9,52
14643198,0,51,181,82,10,95,39.5,54
10765096,1,28,169,72,14,87,40.7,55
19441838,0,22,187,89,21,99,40.3,100
19269021,1,23,179,75,4,89,38.8,16
14357134,0,48,181,87,3,77,38.7,8
19208436,0,23,183,81,2,76,38,2
17101646,1,26,163,66,8,86,39.4,31
18862206,1,65,155,58,17,95,40.5,96
19276397,1,34,158,56,18,95,40.8,92
11365967,0,76,157,64,8,88,39.5,41
19391669,0,20,190,86,4,75,39.1,4
11447535,0,25,196,101,14,94,40.2,61
14430730,0,77,187,92,25,99,40.6,186
17521408,1,33,149,48,2,81,38.5,7
10549089,0,59,201,100,20,102,40.4,144
17346227,0,51,190,96,5,77,39,15
11715913,0,24,180,82,9,93,39.5,34
19929703,0,77,171,73,25,109,41,214
12383667,1,29,165,58,12,90,39.8,54
11831969,1,56,155,58,3,93,38.4,16
10797758,1,27,180,80,28,112,40.8,181
10678968,0,35,175,77,12,90,40.1,45
11370687,1,71,177,75,14,93,40.2,74
18886848,0,22,195,97,2,84,38.2,5
15899221,0,25,192,90,17,93,40.4,68
12940396,0,58,185,83,2,84,38.5,8
15509426,1,55,165,64,23,102,40.8,141
18127323,0,71,188,96,2,75,38,7
